utt_id,audio,text,duration_s
01-02915-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-02915-02.mp3,तो इससे मैं कहना चाहता हूँ की ग्रामीण क्षेत्रों में अधिक ऐसी अधिक प्रवास कर के लोगों को जागरूक करने की ज़रुरत हैं इतना नी बात मैं,10.44
02-13648-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13648-02.mp3,ये पर्व भादो महीने के शुक्ला पक्ष के त्रेत्या तिथि को मनाया जाता है,7.56
01-10719-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-10719-03.mp3,रिवाज़ द्वारा बावजूद इससे लाइन कट जाती हैं रोज संध्या समय दोपहर में और रात के आठ,8.28
01-09867-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-09867-01.mp3,है इसके साथ ही न्यूनतम वेतन सलाहकार समिति बनाने के लिए जारी की गयी सूचना को भी गलत बताया है कार्यवाहक मुख्या न्यायधीश गरिमा मित्तल और न्यायमूर्ति,11.154
01-08514-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-08514-03.mp3,गारी टी आर फाइल करने मई सुविधा हो ये पांचवा मौका है जब केंद्र ने,4.968
02-18996-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-18996-01.mp3,दाल चाउर चार बारह जो तरकारी जितियापा परब भारी धन्यवाद मैं खीरु महतो धनबाद,8.136
01-07122-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-07122-01.mp3,दमन दलन और उत्पीड़न ऐसी मुक्त होकर नारी समाज में आगे बढ़ना आज नारी विकास की और अग्रसर हो रही है वो हर क्षेत्र में अपनी एक अनोखी पहचान बना रही है,12.024
01-01973-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-01973-02.mp3,यहाँ के लोग है बेरोजगार रोजगार करे सरकार सरकार बताए लोगो का क्या है कसूर और यहाँ के लोगो को,11.376
01-05457-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05457-03.mp3,ग्राम पंचायत की एस बी आई बैंक के उपभोक्ता ने शाखा का एक एटीएम लगाया जाने की मांग की है उनका कहना है की शाखा परिसर ने,11.736
02-19584-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-19584-01.mp3,हर तरह की बातें शेयर कर सकते हैं दोस्त हमारे जीवन में कभी भी अकेलापन महसूस होने नहीं देता वो हमारे जीवन के हर लम्हों को यादगार बना देता हैं,9.72
02-13391-02,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-13391-02.mp3,साथियों क्या वो सुरक्षित अब जिंदगी व्यतीत कर पाते है इस के लिए हम सभी को सजग होना होगा जहाँ तक देखा जाता है की आये दिन,11.233
01-05178-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-05178-01.mp3,मैं संदीप कुमार सारण जिले के सोनपुर प्रखंड से बोल रहा हूँ जन वितरण प्रणाली की दुकानों में कालाबजारियों को हो रहा है बल्ले बल्ले,9.36
01-11676-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-11676-01.mp3,प्रखंड विकास खजौली में तीन सौ छिहत्तर में सत्रह सात अठारह द्वारा प्रखंड के पंचायत विकास मित्रों को,10.224
01-00354-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00354-03.mp3,वाले को पकड़कर कर मधुवनी मंडल का जेल भेज दिया जाता हैं परन्तु शराब बेचने वाले तक यह किसी जेल नहीं गए हैं,9.9
01-00671-03,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/01-00671-03.mp3,उपवास रख के करते प्राथना मन जा देव शिव भगवान नहीं तो करेंगे हम प्रदर्शन बिष्णु लोगो के पालन हर,9.504
02-16213-01,/kaggle/working/CallWhisper-8k/datasets/GV_Train_100h/Audio/02-16213-01.mp3,नमस्कार आदाब दोस्तों स्वागत है आपका जनता की रिपोर्ट चर्चा मंच पर दोस्तों आज अगर मई आपसे कहूँ,10.083
